"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","604","5 - Deve validar email obrigatório","","2026-08-05","passed","2026-08-05","","CT-UI-002 - Login de usuário","",""
"","171","CT-API-001.2 - Cadastro com campos vazios","","2026-08-05","failed","2026-08-05","","Cadastro de usuário","",""
"","64","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-05","passed","2026-08-05","","CT-API-002 - Buscar Produto por ID","",""
"","82","4 - Não deve permitir preço negativo","","2026-08-05","passed","2026-08-05","","CT-API-001 - Cadastro de Produtos","",""
"","82","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-05","passed","2026-08-05","","Buscar usuário inexistente","",""
"","75","2 - Deve manter o mesmo ID após a atualização","","2026-08-05","passed","2026-08-05","","CT-API-005 - Validar Atualização do Produto","",""
"","85","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-05","passed","2026-08-05","","CT-API-005 - Validar Atualização do Produto","",""
"","135","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-08-05","passed","2026-08-05","","Atualizar usuário com PATCH","",""
"","95","2 - Deve localizar o produto pelo nome","","2026-08-05","passed","2026-08-05","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","260","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-08-05","passed","2026-08-05","","Listar usuários","",""
"","213","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-05","passed","2026-08-05","","Excluir Usuário (DELETE)","",""
"","1245","4 - Deve validar senha obrigatória","","2026-08-05","passed","2026-08-05","","CT-UI-001 - Cadastro de usuário","",""
"","76","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-08-05","passed","2026-08-05","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","943","6 - Deve validar senha obrigatória","","2026-08-05","passed","2026-08-05","","CT-UI-002 - Login de usuário","",""
"","920","4 - Deve validar email inválido","","2026-08-05","passed","2026-08-05","","CT-UI-002 - Login de usuário","",""
