"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","130","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-09-17","passed","2026-09-17","","CRUD Usuário - Buscar por ID","",""
"","76","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-09-17","passed","2026-09-17","","Buscar usuário com ID inválido","",""
"","68","2 - Deve retornar todos os campos do produto","","2026-09-17","passed","2026-09-17","","CT-API-002 - Buscar Produto por ID","",""
"","72","4 - Não deve permitir preço negativo","","2026-09-17","passed","2026-09-17","","CT-API-001 - Cadastro de Produtos","",""
"","312","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-09-17","failed","2026-09-17","","Atualizar usuário com PATCH","",""
"","79","2 - Deve localizar o produto pelo nome","","2026-09-17","passed","2026-09-17","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","79","CT-API-001 - Deve criar um novo usuário","","2026-09-17","passed","2026-09-17","","Cadastro de usuário com e-mail dinâmico","",""
"","230","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-09-17","passed","2026-09-17","","Atualizar usuário","",""
"","197","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-17","passed","2026-09-17","","Excluir Usuário (DELETE)","",""
"","1214","4 - Deve validar senha obrigatória","","2026-09-17","passed","2026-09-17","","CT-UI-001 - Cadastro de usuário","",""
"","65","1 - Deve listar todos os produtos","","2026-09-17","passed","2026-09-17","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","6695","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-09-17","passed","2026-09-17","","Cadastro de usuário","",""
"","194","CT-API-001.2 - Cadastro com campos vazios","","2026-09-17","failed","2026-09-17","","Cadastro de usuário","",""
"","198","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-17","passed","2026-09-17","","Excluir Usuário (DELETE)","",""
"","133","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-09-17","passed","2026-09-17","","CT-API-001 - Cadastro de Produtos","",""
"","72","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-09-17","passed","2026-09-17","","Validação de formato do ID","",""
"","118","2 - O produto não deve mais existir após a exclusão","","2026-09-17","passed","2026-09-17","","CT-API-006 - Excluir Produto","",""
"","76","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-09-17","passed","2026-09-17","","CT-API-002 - Buscar Produto por ID","",""
"","1878","1 - Deve realizar login com sucesso","","2026-09-17","passed","2026-09-17","","CT-UI-002 - Login de usuário","",""
"","161","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-09-17","passed","2026-09-17","","Listar usuários","",""
"","5902","1 - Deve criar um novo usuário com sucesso","","2026-09-17","passed","2026-09-17","","CT-UI-001 - Cadastro de usuário","",""
"","1000","4 - Deve validar email inválido","","2026-09-17","passed","2026-09-17","","CT-UI-002 - Login de usuário","",""
"","1300","2 - Deve informar que o usuário não foi encontrado","","2026-09-17","passed","2026-09-17","","CT-UI-002 - Login de usuário","",""
"","77","2 - O ID excluído não deve retornar nenhum registro válido","","2026-09-17","passed","2026-09-17","","CT-API-007 - Validar Exclusão do Produto","",""
"","59","1 - Deve buscar um produto pelo ID com sucesso","","2026-09-17","passed","2026-09-17","","CT-API-002 - Buscar Produto por ID","",""
"","75","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-09-17","passed","2026-09-17","","CT-API-005 - Validar Atualização do Produto","",""
"","62","1 - Deve cadastrar um produto com sucesso","","2026-09-17","passed","2026-09-17","","CT-API-001 - Cadastro de Produtos","",""
"","1786","2 - Não deve permitir email já cadastrado","","2026-09-17","passed","2026-09-17","","CT-UI-001 - Cadastro de usuário","",""
"","61","1 - Deve excluir um produto com sucesso","","2026-09-17","passed","2026-09-17","","CT-API-006 - Excluir Produto","",""
"","71","2 - Deve manter o mesmo ID após a atualização","","2026-09-17","passed","2026-09-17","","CT-API-005 - Validar Atualização do Produto","",""
"","60","1 - Deve consultar o produto atualizado","","2026-09-17","passed","2026-09-17","","CT-API-005 - Validar Atualização do Produto","",""
