"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93","Deve rejeitar login - E-mail inválido","","2026-08-03","passed","2026-08-03","","CT-API-009 - Login inválido","",""
"","1106","2 - Deve informar que o usuário não foi encontrado","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","185","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-08-03","failed","2026-08-03","","Validar alteração do usuário","",""
"","95","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-03","passed","2026-08-03","","Buscar usuário inexistente","",""
"","1060","4 - Deve validar senha obrigatória","","2026-08-03","passed","2026-08-03","","CT-UI-001 - Cadastro de usuário","",""
"","463","5 - Deve validar email obrigatório","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","321","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-08-03","passed","2026-08-03","","Listar usuários","",""
"","86","2 - O ID excluído não deve retornar nenhum registro válido","","2026-08-03","passed","2026-08-03","","CT-API-007 - Validar Exclusão do Produto","",""
"","1110","3 - Deve validar email inválido","","2026-08-03","passed","2026-08-03","","CT-UI-001 - Cadastro de usuário","",""
"","90","3 - Deve localizar um produto com _id válido","","2026-08-03","passed","2026-08-03","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","96","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-03","passed","2026-08-03","","CT-API-005 - Validar Atualização do Produto","",""
"","82","Deve rejeitar login - Senha inválida","","2026-08-03","passed","2026-08-03","","CT-API-009 - Login inválido","",""
"","90","2 - Não deve permitir cadastro sem token","","2026-08-03","passed","2026-08-03","","CT-API-001 - Cadastro de Produtos","",""
"","82","2 - Deve retornar todos os campos do produto","","2026-08-03","passed","2026-08-03","","CT-API-002 - Buscar Produto por ID","",""
"","230","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-08-03","failed","2026-08-03","","Cadastro de usuário","",""
"","179","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-08-03","passed","2026-08-03","","CRUD Usuário - Buscar por ID","",""
"","106","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-08-03","passed","2026-08-03","","Validação de formato do ID","",""
"","107","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-08-03","passed","2026-08-03","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","73","1 - Deve excluir um produto com sucesso","","2026-08-03","passed","2026-08-03","","CT-API-006 - Excluir Produto","",""
"","740","4 - Deve validar email inválido","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","725","6 - Deve validar senha obrigatória","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","187","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-08-03","passed","2026-08-03","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","254","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-03","passed","2026-08-03","","Excluir Usuário (DELETE)","",""
"","93","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-08-03","passed","2026-08-03","","CT-API-002 - Buscar Produto por ID","",""
"","6241","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-08-03","passed","2026-08-03","","Cadastro de usuário","",""
"","109","CT-API-002 - Deve realizar login com sucesso","","2026-08-03","passed","2026-08-03","","Login de usuário","",""
"","100","5 - Deve permitir cadastrar produto sem estoque","","2026-08-03","passed","2026-08-03","","CT-API-001 - Cadastro de Produtos","",""
"","92","1 - Deve cadastrar um produto com sucesso","","2026-08-03","passed","2026-08-03","","CT-API-001 - Cadastro de Produtos","",""
"","251","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-03","passed","2026-08-03","","Excluir Usuário (DELETE)","",""
"","1569","2 - Não deve permitir email já cadastrado","","2026-08-03","passed","2026-08-03","","CT-UI-001 - Cadastro de usuário","",""
"","984","3 - Deve informar senha incorreta","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","109","CT-API-001 - Deve criar um novo usuário","","2026-08-03","passed","2026-08-03","","Cadastro de usuário com e-mail dinâmico","",""
"","201","CT-API-005 - Deve atualizar os dados do usuário","","2026-08-03","failed","2026-08-03","","Atualizar usuário existente","",""
"","92","1 - Deve consultar o produto atualizado","","2026-08-03","passed","2026-08-03","","CT-API-005 - Validar Atualização do Produto","",""
"","75","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-03","passed","2026-08-03","","CT-API-002 - Buscar Produto por ID","",""
"","100","2 - Deve localizar o produto pelo nome","","2026-08-03","passed","2026-08-03","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","177","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-08-03","passed","2026-08-03","","CT-API-001 - Cadastro de Produtos","",""
"","86","1 - Deve listar todos os produtos","","2026-08-03","passed","2026-08-03","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","1449","1 - Deve realizar login com sucesso","","2026-08-03","passed","2026-08-03","","CT-UI-002 - Login de usuário","",""
"","287","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-08-03","failed","2026-08-03","","Atualizar usuário com PATCH","",""
"","249","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-08-03","passed","2026-08-03","","Atualizar usuário","",""
"","91","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-08-03","passed","2026-08-03","","Buscar usuário com ID inválido","",""
"","178","CT-API-001.2 - Cadastro com campos vazios","","2026-08-03","failed","2026-08-03","","Cadastro de usuário","",""
"","88","4 - Não deve permitir preço negativo","","2026-08-03","passed","2026-08-03","","CT-API-001 - Cadastro de Produtos","",""
"","5683","1 - Deve criar um novo usuário com sucesso","","2026-08-03","passed","2026-08-03","","CT-UI-001 - Cadastro de usuário","",""
"","73","1 - Deve confirmar que o produto foi removido com sucesso","","2026-08-03","passed","2026-08-03","","CT-API-007 - Validar Exclusão do Produto","",""
"","178","2 - O produto não deve mais existir após a exclusão","","2026-08-03","passed","2026-08-03","","CT-API-006 - Excluir Produto","",""
"","171","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-08-03","passed","2026-08-03","","Atualizar usuário com PATCH","",""
"","100","2 - Deve manter o mesmo ID após a atualização","","2026-08-03","passed","2026-08-03","","CT-API-005 - Validar Atualização do Produto","",""
