"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","946","6 - Deve validar senha obrigatória","","2026-08-28","passed","2026-08-28","","CT-UI-002 - Login de usuário","",""
"","1771","2 - Não deve permitir email já cadastrado","","2026-08-28","passed","2026-08-28","","CT-UI-001 - Cadastro de usuário","",""
"","72","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-08-28","passed","2026-08-28","","Buscar usuário com ID inválido","",""
"","192","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-08-28","passed","2026-08-28","","Atualizar usuário","",""
"","1283","2 - Deve informar que o usuário não foi encontrado","","2026-08-28","passed","2026-08-28","","CT-UI-002 - Login de usuário","",""
"","131","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-08-28","passed","2026-08-28","","CRUD Usuário - Buscar por ID","",""
"","217","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-08-28","failed","2026-08-28","","Atualizar usuário com PATCH","",""
"","1211","4 - Deve validar senha obrigatória","","2026-08-28","passed","2026-08-28","","CT-UI-001 - Cadastro de usuário","",""
"","922","4 - Deve validar email inválido","","2026-08-28","passed","2026-08-28","","CT-UI-002 - Login de usuário","",""
"","54","1 - Deve excluir um produto com sucesso","","2026-08-28","passed","2026-08-28","","CT-API-006 - Excluir Produto","",""
"","631","5 - Deve validar email obrigatório","","2026-08-28","passed","2026-08-28","","CT-UI-002 - Login de usuário","",""
"","68","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-08-28","passed","2026-08-28","","CT-API-002 - Buscar Produto por ID","",""
"","62","1 - Deve consultar o produto atualizado","","2026-08-28","passed","2026-08-28","","CT-API-005 - Validar Atualização do Produto","",""
"","174","CT-API-005 - Deve atualizar os dados do usuário","","2026-08-28","failed","2026-08-28","","Atualizar usuário existente","",""
"","162","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-08-28","failed","2026-08-28","","Validar alteração do usuário","",""
"","75","CT-API-001 - Deve criar um novo usuário","","2026-08-28","passed","2026-08-28","","Cadastro de usuário com e-mail dinâmico","",""
"","67","2 - O ID excluído não deve retornar nenhum registro válido","","2026-08-28","passed","2026-08-28","","CT-API-007 - Validar Exclusão do Produto","",""
"","79","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-28","passed","2026-08-28","","Buscar usuário inexistente","",""
"","58","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-28","passed","2026-08-28","","CT-API-002 - Buscar Produto por ID","",""
"","135","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-08-28","passed","2026-08-28","","CT-API-001 - Cadastro de Produtos","",""
"","120","2 - Deve localizar o produto pelo nome","","2026-08-28","passed","2026-08-28","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","117","3 - Deve localizar um produto com _id válido","","2026-08-28","passed","2026-08-28","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","67","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-28","passed","2026-08-28","","CT-API-005 - Validar Atualização do Produto","",""
"","185","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-28","passed","2026-08-28","","Excluir Usuário (DELETE)","",""
"","6003","1 - Deve criar um novo usuário com sucesso","","2026-08-28","passed","2026-08-28","","CT-UI-001 - Cadastro de usuário","",""
"","7057","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-08-28","passed","2026-08-28","","Cadastro de usuário","",""
"","115","1 - Deve listar todos os produtos","","2026-08-28","passed","2026-08-28","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","1698","1 - Deve realizar login com sucesso","","2026-08-28","passed","2026-08-28","","CT-UI-002 - Login de usuário","",""
"","160","CT-API-001.2 - Cadastro com campos vazios","","2026-08-28","failed","2026-08-28","","Cadastro de usuário","",""
"","68","Deve rejeitar login - Senha inválida","","2026-08-28","passed","2026-08-28","","CT-API-009 - Login inválido","",""
"","55","1 - Deve confirmar que o produto foi removido com sucesso","","2026-08-28","passed","2026-08-28","","CT-API-007 - Validar Exclusão do Produto","",""
"","224","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-08-28","passed","2026-08-28","","Listar usuários","",""
"","63","2 - Não deve permitir cadastro sem token","","2026-08-28","passed","2026-08-28","","CT-API-001 - Cadastro de Produtos","",""
"","129","5 - Deve permitir cadastrar produto sem estoque","","2026-08-28","passed","2026-08-28","","CT-API-001 - Cadastro de Produtos","",""
"","121","2 - O produto não deve mais existir após a exclusão","","2026-08-28","passed","2026-08-28","","CT-API-006 - Excluir Produto","",""
"","65","Deve rejeitar login - E-mail inválido","","2026-08-28","passed","2026-08-28","","CT-API-009 - Login inválido","",""
"","174","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-08-28","failed","2026-08-28","","Cadastro de usuário","",""
"","64","1 - Deve cadastrar um produto com sucesso","","2026-08-28","passed","2026-08-28","","CT-API-001 - Cadastro de Produtos","",""
"","72","CT-API-002 - Deve realizar login com sucesso","","2026-08-28","passed","2026-08-28","","Login de usuário","",""
"","71","2 - Deve retornar todos os campos do produto","","2026-08-28","passed","2026-08-28","","CT-API-002 - Buscar Produto por ID","",""
"","124","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-08-28","passed","2026-08-28","","Atualizar usuário com PATCH","",""
"","70","2 - Deve manter o mesmo ID após a atualização","","2026-08-28","passed","2026-08-28","","CT-API-005 - Validar Atualização do Produto","",""
"","181","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-28","passed","2026-08-28","","Excluir Usuário (DELETE)","",""
"","74","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-08-28","passed","2026-08-28","","Validação de formato do ID","",""
"","71","4 - Não deve permitir preço negativo","","2026-08-28","passed","2026-08-28","","CT-API-001 - Cadastro de Produtos","",""
