"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","219","CT-API-001.2 - Cadastro com campos vazios","","2026-09-14","failed","2026-09-14","","Cadastro de usuário","",""
"","114","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-09-14","passed","2026-09-14","","CT-API-002 - Buscar Produto por ID","",""
"","319","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-09-14","failed","2026-09-14","","Atualizar usuário com PATCH","",""
"","122","2 - Deve retornar todos os campos do produto","","2026-09-14","passed","2026-09-14","","CT-API-002 - Buscar Produto por ID","",""
"","769","4 - Deve validar email inválido","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","322","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-09-14","passed","2026-09-14","","Atualizar usuário","",""
"","122","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-09-14","passed","2026-09-14","","Validação de formato do ID","",""
"","105","1 - Deve listar todos os produtos","","2026-09-14","passed","2026-09-14","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","119","2 - Deve manter o mesmo ID após a atualização","","2026-09-14","passed","2026-09-14","","CT-API-005 - Validar Atualização do Produto","",""
"","205","2 - O produto não deve mais existir após a exclusão","","2026-09-14","passed","2026-09-14","","CT-API-006 - Excluir Produto","",""
"","217","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-09-14","passed","2026-09-14","","Atualizar usuário com PATCH","",""
"","1611","2 - Não deve permitir email já cadastrado","","2026-09-14","passed","2026-09-14","","CT-UI-001 - Cadastro de usuário","",""
"","113","Deve rejeitar login - Senha inválida","","2026-09-14","passed","2026-09-14","","CT-API-009 - Login inválido","",""
"","115","4 - Não deve permitir preço negativo","","2026-09-14","passed","2026-09-14","","CT-API-001 - Cadastro de Produtos","",""
"","1140","3 - Deve validar email inválido","","2026-09-14","passed","2026-09-14","","CT-UI-001 - Cadastro de usuário","",""
"","115","2 - Não deve permitir cadastro sem token","","2026-09-14","passed","2026-09-14","","CT-API-001 - Cadastro de Produtos","",""
"","118","5 - Deve permitir cadastrar produto sem estoque","","2026-09-14","passed","2026-09-14","","CT-API-001 - Cadastro de Produtos","",""
"","214","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-09-14","failed","2026-09-14","","Validar alteração do usuário","",""
"","121","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-09-14","passed","2026-09-14","","Buscar usuário inexistente","",""
"","122","CT-API-001 - Deve criar um novo usuário","","2026-09-14","passed","2026-09-14","","Cadastro de usuário com e-mail dinâmico","",""
"","252","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-09-14","failed","2026-09-14","","Cadastro de usuário","",""
"","1137","4 - Deve validar senha obrigatória","","2026-09-14","passed","2026-09-14","","CT-UI-001 - Cadastro de usuário","",""
"","1026","3 - Deve informar senha incorreta","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","7145","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-09-14","passed","2026-09-14","","Cadastro de usuário","",""
"","228","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-09-14","passed","2026-09-14","","CT-API-001 - Cadastro de Produtos","",""
"","98","1 - Deve consultar o produto atualizado","","2026-09-14","passed","2026-09-14","","CT-API-005 - Validar Atualização do Produto","",""
"","103","1 - Deve excluir um produto com sucesso","","2026-09-14","passed","2026-09-14","","CT-API-006 - Excluir Produto","",""
"","107","1 - Deve buscar um produto pelo ID com sucesso","","2026-09-14","passed","2026-09-14","","CT-API-002 - Buscar Produto por ID","",""
"","118","2 - O ID excluído não deve retornar nenhum registro válido","","2026-09-14","passed","2026-09-14","","CT-API-007 - Validar Exclusão do Produto","",""
"","1518","1 - Deve realizar login com sucesso","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","116","Deve rejeitar login - E-mail inválido","","2026-09-14","passed","2026-09-14","","CT-API-009 - Login inválido","",""
"","114","3 - Deve localizar um produto com _id válido","","2026-09-14","passed","2026-09-14","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","315","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-14","passed","2026-09-14","","Excluir Usuário (DELETE)","",""
"","232","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-09-14","passed","2026-09-14","","CRUD Usuário - Buscar por ID","",""
"","1031","2 - Deve informar que o usuário não foi encontrado","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","106","1 - Deve cadastrar um produto com sucesso","","2026-09-14","passed","2026-09-14","","CT-API-001 - Cadastro de Produtos","",""
"","231","CT-API-005 - Deve atualizar os dados do usuário","","2026-09-14","failed","2026-09-14","","Atualizar usuário existente","",""
"","779","6 - Deve validar senha obrigatória","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","211","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-09-14","passed","2026-09-14","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","122","CT-API-002 - Deve realizar login com sucesso","","2026-09-14","passed","2026-09-14","","Login de usuário","",""
"","300","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-14","passed","2026-09-14","","Excluir Usuário (DELETE)","",""
"","245","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-09-14","passed","2026-09-14","","Listar usuários","",""
"","99","1 - Deve confirmar que o produto foi removido com sucesso","","2026-09-14","passed","2026-09-14","","CT-API-007 - Validar Exclusão do Produto","",""
"","123","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-09-14","passed","2026-09-14","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","116","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-09-14","passed","2026-09-14","","CT-API-005 - Validar Atualização do Produto","",""
"","502","5 - Deve validar email obrigatório","","2026-09-14","passed","2026-09-14","","CT-UI-002 - Login de usuário","",""
"","5686","1 - Deve criar um novo usuário com sucesso","","2026-09-14","passed","2026-09-14","","CT-UI-001 - Cadastro de usuário","",""
