"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69","1 - Deve excluir um produto com sucesso","","2026-08-08","passed","2026-08-08","","CT-API-006 - Excluir Produto","",""
"","70","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-08","passed","2026-08-08","","CT-API-002 - Buscar Produto por ID","",""
"","1025","3 - Deve informar senha incorreta","","2026-08-08","passed","2026-08-08","","CT-UI-002 - Login de usuário","",""
"","64","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-08","passed","2026-08-08","","Buscar usuário inexistente","",""
"","199","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-08-08","passed","2026-08-08","","Atualizar usuário","",""
"","1512","2 - Não deve permitir email já cadastrado","","2026-08-08","passed","2026-08-08","","CT-UI-001 - Cadastro de usuário","",""
"","62","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-08-08","passed","2026-08-08","","CT-API-002 - Buscar Produto por ID","",""
"","143","2 - O produto não deve mais existir após a exclusão","","2026-08-08","passed","2026-08-08","","CT-API-006 - Excluir Produto","",""
"","69","2 - Deve retornar todos os campos do produto","","2026-08-08","passed","2026-08-08","","CT-API-002 - Buscar Produto por ID","",""
"","64","Deve rejeitar login - E-mail inválido","","2026-08-08","passed","2026-08-08","","CT-API-009 - Login inválido","",""
"","526","5 - Deve validar email obrigatório","","2026-08-08","passed","2026-08-08","","CT-UI-002 - Login de usuário","",""
"","60","4 - Não deve permitir preço negativo","","2026-08-08","passed","2026-08-08","","CT-API-001 - Cadastro de Produtos","",""
"","78","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-08-08","passed","2026-08-08","","Buscar usuário com ID inválido","",""
"","64","2 - Não deve permitir cadastro sem token","","2026-08-08","passed","2026-08-08","","CT-API-001 - Cadastro de Produtos","",""
"","5693","1 - Deve criar um novo usuário com sucesso","","2026-08-08","passed","2026-08-08","","CT-UI-001 - Cadastro de usuário","",""
"","117","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-08-08","passed","2026-08-08","","CT-API-001 - Cadastro de Produtos","",""
"","65","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-08","passed","2026-08-08","","CT-API-005 - Validar Atualização do Produto","",""
"","1211","2 - Deve informar que o usuário não foi encontrado","","2026-08-08","passed","2026-08-08","","CT-UI-002 - Login de usuário","",""
"","168","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-08-08","failed","2026-08-08","","Atualizar usuário com PATCH","",""
"","130","CT-API-001.2 - Cadastro com campos vazios","","2026-08-08","failed","2026-08-08","","Cadastro de usuário","",""
"","167","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-08","passed","2026-08-08","","Excluir Usuário (DELETE)","",""
"","56","1 - Deve cadastrar um produto com sucesso","","2026-08-08","passed","2026-08-08","","CT-API-001 - Cadastro de Produtos","",""
"","58","1 - Deve confirmar que o produto foi removido com sucesso","","2026-08-08","passed","2026-08-08","","CT-API-007 - Validar Exclusão do Produto","",""
