"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","196","CT-API-005 - Deve atualizar os dados do usuário","","2026-09-03","failed","2026-09-03","","Atualizar usuário existente","",""
"","165","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-09-03","passed","2026-09-03","","Atualizar usuário com PATCH","",""
"","170","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-09-03","passed","2026-09-03","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","232","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-03","passed","2026-09-03","","Excluir Usuário (DELETE)","",""
"","83","Deve rejeitar login - E-mail inválido","","2026-09-03","passed","2026-09-03","","CT-API-009 - Login inválido","",""
"","84","1 - Deve cadastrar um produto com sucesso","","2026-09-03","passed","2026-09-03","","CT-API-001 - Cadastro de Produtos","",""
"","84","Deve rejeitar login - Senha inválida","","2026-09-03","passed","2026-09-03","","CT-API-009 - Login inválido","",""
"","507","5 - Deve validar email obrigatório","","2026-09-03","passed","2026-09-03","","CT-UI-002 - Login de usuário","",""
"","93","2 - Não deve permitir cadastro sem token","","2026-09-03","passed","2026-09-03","","CT-API-001 - Cadastro de Produtos","",""
"","1018","2 - Deve informar que o usuário não foi encontrado","","2026-09-03","passed","2026-09-03","","CT-UI-002 - Login de usuário","",""
"","199","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-09-03","failed","2026-09-03","","Cadastro de usuário","",""
"","795","6 - Deve validar senha obrigatória","","2026-09-03","passed","2026-09-03","","CT-UI-002 - Login de usuário","",""
"","6545","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-09-03","passed","2026-09-03","","Cadastro de usuário","",""
"","183","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-09-03","failed","2026-09-03","","Validar alteração do usuário","",""
"","95","CT-API-001 - Deve criar um novo usuário","","2026-09-03","passed","2026-09-03","","Cadastro de usuário com e-mail dinâmico","",""
