"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","80","Deve rejeitar login - Senha inválida","","2026-09-01","passed","2026-09-01","","CT-API-009 - Login inválido","",""
"","201","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-01","passed","2026-09-01","","Excluir Usuário (DELETE)","",""
"","196","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-09-01","failed","2026-09-01","","Cadastro de usuário","",""
"","68","1 - Deve listar todos os produtos","","2026-09-01","passed","2026-09-01","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","1572","2 - Não deve permitir email já cadastrado","","2026-09-01","passed","2026-09-01","","CT-UI-001 - Cadastro de usuário","",""
"","135","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-09-01","passed","2026-09-01","","Atualizar usuário com PATCH","",""
"","172","CT-API-001.2 - Cadastro com campos vazios","","2026-09-01","failed","2026-09-01","","Cadastro de usuário","",""
"","140","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-09-01","passed","2026-09-01","","CRUD Usuário - Buscar por ID","",""
"","67","1 - Deve confirmar que o produto foi removido com sucesso","","2026-09-01","passed","2026-09-01","","CT-API-007 - Validar Exclusão do Produto","",""
"","71","5 - Deve permitir cadastrar produto sem estoque","","2026-09-01","passed","2026-09-01","","CT-API-001 - Cadastro de Produtos","",""
"","86","2 - Deve localizar o produto pelo nome","","2026-09-01","passed","2026-09-01","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","83","CT-API-002 - Deve realizar login com sucesso","","2026-09-01","passed","2026-09-01","","Login de usuário","",""
"","137","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-09-01","passed","2026-09-01","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","77","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-09-01","passed","2026-09-01","","CT-API-005 - Validar Atualização do Produto","",""
"","79","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-09-01","passed","2026-09-01","","Buscar usuário com ID inválido","",""
"","1198","3 - Deve validar email inválido","","2026-09-01","passed","2026-09-01","","CT-UI-001 - Cadastro de usuário","",""
"","68","1 - Deve cadastrar um produto com sucesso","","2026-09-01","passed","2026-09-01","","CT-API-001 - Cadastro de Produtos","",""
"","78","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-09-01","passed","2026-09-01","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","2285","1 - Deve realizar login com sucesso","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","84","2 - Deve retornar todos os campos do produto","","2026-09-01","passed","2026-09-01","","CT-API-002 - Buscar Produto por ID","",""
"","5745","1 - Deve criar um novo usuário com sucesso","","2026-09-01","passed","2026-09-01","","CT-UI-001 - Cadastro de usuário","",""
"","1136","4 - Deve validar senha obrigatória","","2026-09-01","passed","2026-09-01","","CT-UI-001 - Cadastro de usuário","",""
"","194","CT-API-005 - Deve atualizar os dados do usuário","","2026-09-01","failed","2026-09-01","","Atualizar usuário existente","",""
"","77","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-09-01","passed","2026-09-01","","Validação de formato do ID","",""
"","76","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-09-01","passed","2026-09-01","","Buscar usuário inexistente","",""
"","143","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-09-01","passed","2026-09-01","","CT-API-001 - Cadastro de Produtos","",""
"","69","1 - Deve consultar o produto atualizado","","2026-09-01","passed","2026-09-01","","CT-API-005 - Validar Atualização do Produto","",""
"","71","2 - Não deve permitir cadastro sem token","","2026-09-01","passed","2026-09-01","","CT-API-001 - Cadastro de Produtos","",""
"","76","Deve rejeitar login - E-mail inválido","","2026-09-01","passed","2026-09-01","","CT-API-009 - Login inválido","",""
"","77","2 - O ID excluído não deve retornar nenhum registro válido","","2026-09-01","passed","2026-09-01","","CT-API-007 - Validar Exclusão do Produto","",""
"","231","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-09-01","failed","2026-09-01","","Atualizar usuário com PATCH","",""
"","1082","2 - Deve informar que o usuário não foi encontrado","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","201","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-09-01","passed","2026-09-01","","Atualizar usuário","",""
"","77","4 - Não deve permitir preço negativo","","2026-09-01","passed","2026-09-01","","CT-API-001 - Cadastro de Produtos","",""
"","1071","3 - Deve informar senha incorreta","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","79","CT-API-001 - Deve criar um novo usuário","","2026-09-01","passed","2026-09-01","","Cadastro de usuário com e-mail dinâmico","",""
"","146","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-09-01","failed","2026-09-01","","Validar alteração do usuário","",""
"","82","3 - Deve localizar um produto com _id válido","","2026-09-01","passed","2026-09-01","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","6375","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-09-01","passed","2026-09-01","","Cadastro de usuário","",""
"","78","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-09-01","passed","2026-09-01","","CT-API-002 - Buscar Produto por ID","",""
"","832","4 - Deve validar email inválido","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","545","5 - Deve validar email obrigatório","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","197","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-09-01","passed","2026-09-01","","Excluir Usuário (DELETE)","",""
"","65","1 - Deve excluir um produto com sucesso","","2026-09-01","passed","2026-09-01","","CT-API-006 - Excluir Produto","",""
"","822","6 - Deve validar senha obrigatória","","2026-09-01","passed","2026-09-01","","CT-UI-002 - Login de usuário","",""
"","139","2 - O produto não deve mais existir após a exclusão","","2026-09-01","passed","2026-09-01","","CT-API-006 - Excluir Produto","",""
