"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","89","Deve rejeitar login - Senha inválida","","2026-08-23","passed","2026-08-23","","CT-API-009 - Login inválido","",""
"","88","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-23","passed","2026-08-23","","CT-API-005 - Validar Atualização do Produto","",""
"","1520","2 - Não deve permitir email já cadastrado","","2026-08-23","passed","2026-08-23","","CT-UI-001 - Cadastro de usuário","",""
"","1514","1 - Deve realizar login com sucesso","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","95","5 - Deve permitir cadastrar produto sem estoque","","2026-08-23","passed","2026-08-23","","CT-API-001 - Cadastro de Produtos","",""
"","1056","6 - Deve validar senha obrigatória","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","87","1 - Deve excluir um produto com sucesso","","2026-08-23","passed","2026-08-23","","CT-API-006 - Excluir Produto","",""
"","100","2 - Deve localizar o produto pelo nome","","2026-08-23","passed","2026-08-23","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","181","CT-API-005 - Deve atualizar os dados do usuário","","2026-08-23","failed","2026-08-23","","Atualizar usuário existente","",""
"","1130","3 - Deve validar email inválido","","2026-08-23","passed","2026-08-23","","CT-UI-001 - Cadastro de usuário","",""
"","93","2 - Deve retornar todos os campos do produto","","2026-08-23","passed","2026-08-23","","CT-API-002 - Buscar Produto por ID","",""
"","78","1 - Deve listar todos os produtos","","2026-08-23","passed","2026-08-23","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","255","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-23","passed","2026-08-23","","Excluir Usuário (DELETE)","",""
"","91","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-23","passed","2026-08-23","","Buscar usuário inexistente","",""
"","93","CT-API-002 - Deve realizar login com sucesso","","2026-08-23","passed","2026-08-23","","Login de usuário","",""
"","1107","4 - Deve validar senha obrigatória","","2026-08-23","passed","2026-08-23","","CT-UI-001 - Cadastro de usuário","",""
"","85","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-08-23","passed","2026-08-23","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","1436","2 - Deve informar que o usuário não foi encontrado","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","245","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-08-23","failed","2026-08-23","","Atualizar usuário com PATCH","",""
"","91","Deve rejeitar login - E-mail inválido","","2026-08-23","passed","2026-08-23","","CT-API-009 - Login inválido","",""
"","171","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-08-23","passed","2026-08-23","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","295","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-08-23","passed","2026-08-23","","Listar usuários","",""
"","83","3 - Deve localizar um produto com _id válido","","2026-08-23","passed","2026-08-23","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","5701","1 - Deve criar um novo usuário com sucesso","","2026-08-23","passed","2026-08-23","","CT-UI-001 - Cadastro de usuário","",""
"","89","4 - Não deve permitir preço negativo","","2026-08-23","passed","2026-08-23","","CT-API-001 - Cadastro de Produtos","",""
"","78","1 - Deve cadastrar um produto com sucesso","","2026-08-23","passed","2026-08-23","","CT-API-001 - Cadastro de Produtos","",""
"","569","5 - Deve validar email obrigatório","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","170","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-08-23","passed","2026-08-23","","Atualizar usuário com PATCH","",""
"","952","4 - Deve validar email inválido","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","216","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-08-23","failed","2026-08-23","","Cadastro de usuário","",""
"","154","CT-API-001.2 - Cadastro com campos vazios","","2026-08-23","failed","2026-08-23","","Cadastro de usuário","",""
"","155","2 - O produto não deve mais existir após a exclusão","","2026-08-23","passed","2026-08-23","","CT-API-006 - Excluir Produto","",""
"","78","1 - Deve consultar o produto atualizado","","2026-08-23","passed","2026-08-23","","CT-API-005 - Validar Atualização do Produto","",""
"","6227","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-08-23","passed","2026-08-23","","Cadastro de usuário","",""
"","85","1 - Deve confirmar que o produto foi removido com sucesso","","2026-08-23","passed","2026-08-23","","CT-API-007 - Validar Exclusão do Produto","",""
"","90","2 - O ID excluído não deve retornar nenhum registro válido","","2026-08-23","passed","2026-08-23","","CT-API-007 - Validar Exclusão do Produto","",""
"","82","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-08-23","passed","2026-08-23","","CT-API-002 - Buscar Produto por ID","",""
"","81","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-23","passed","2026-08-23","","CT-API-002 - Buscar Produto por ID","",""
"","1282","3 - Deve informar senha incorreta","","2026-08-23","passed","2026-08-23","","CT-UI-002 - Login de usuário","",""
"","97","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-08-23","passed","2026-08-23","","Buscar usuário com ID inválido","",""
"","91","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-08-23","passed","2026-08-23","","Validação de formato do ID","",""
"","252","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-23","passed","2026-08-23","","Excluir Usuário (DELETE)","",""
"","85","2 - Não deve permitir cadastro sem token","","2026-08-23","passed","2026-08-23","","CT-API-001 - Cadastro de Produtos","",""
"","150","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-08-23","failed","2026-08-23","","Validar alteração do usuário","",""
