"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","192","CT-API-005 - Deve retornar 405 Method Not Allowed ao tentar atualizar um usuário com PATCH","","2026-08-11","passed","2026-08-11","","Atualizar usuário com PATCH","",""
"","1652","1 - Deve realizar login com sucesso","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","281","CT-API-005 - Deve atualizar um usuário existente mantendo o mesmo _id","","2026-08-11","passed","2026-08-11","","Atualizar usuário","",""
"","6614","CT-FE-001 - Deve criar um novo usuário com sucesso","","2026-08-11","passed","2026-08-11","","Cadastro de usuário","",""
"","291","CT-API-008 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-11","passed","2026-08-11","","Excluir Usuário (DELETE)","",""
"","108","3 - O ID retornado deve ser o mesmo informado na requisição","","2026-08-11","passed","2026-08-11","","CT-API-002 - Buscar Produto por ID","",""
"","105","2 - Deve manter o mesmo ID após a atualização","","2026-08-11","passed","2026-08-11","","CT-API-005 - Validar Atualização do Produto","",""
"","107","CT-API-003 - Deve informar que o ID precisa ter 16 caracteres alfanuméricos","","2026-08-11","passed","2026-08-11","","Validação de formato do ID","",""
"","199","2 - O produto não deve mais existir após a exclusão","","2026-08-11","passed","2026-08-11","","CT-API-006 - Excluir Produto","",""
"","99","1 - Deve listar todos os produtos","","2026-08-11","passed","2026-08-11","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","199","CT-API-006 - Deve retornar os dados atualizados do usuário","","2026-08-11","failed","2026-08-11","","Validar alteração do usuário","",""
"","101","Deve rejeitar login - Senha inválida","","2026-08-11","passed","2026-08-11","","CT-API-009 - Login inválido","",""
"","824","4 - Deve validar email inválido","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","103","3 - Deve localizar um produto com _id válido","","2026-08-11","passed","2026-08-11","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","200","CT-API-003 - Deve criar e buscar um usuário pelo ID","","2026-08-11","passed","2026-08-11","","CRUD Usuário - Buscar por ID","",""
"","239","CT-API-001.1 - Cadastro com e-mail duplicado","","2026-08-11","failed","2026-08-11","","Cadastro de usuário","",""
"","1179","4 - Deve validar senha obrigatória","","2026-08-11","passed","2026-08-11","","CT-UI-001 - Cadastro de usuário","",""
"","1175","3 - Deve validar email inválido","","2026-08-11","passed","2026-08-11","","CT-UI-001 - Cadastro de usuário","",""
"","349","CT-API-004 - Deve listar o usuário recém-cadastrado","","2026-08-11","passed","2026-08-11","","Listar usuários","",""
"","1679","2 - Não deve permitir email já cadastrado","","2026-08-11","passed","2026-08-11","","CT-UI-001 - Cadastro de usuário","",""
"","210","CT-API-005 - Deve atualizar os dados do usuário","","2026-08-11","failed","2026-08-11","","Atualizar usuário existente","",""
"","5788","1 - Deve criar um novo usuário com sucesso","","2026-08-11","passed","2026-08-11","","CT-UI-001 - Cadastro de usuário","",""
"","95","1 - Deve buscar um produto pelo ID com sucesso","","2026-08-11","passed","2026-08-11","","CT-API-002 - Buscar Produto por ID","",""
"","109","2 - Deve retornar todos os campos do produto","","2026-08-11","passed","2026-08-11","","CT-API-002 - Buscar Produto por ID","",""
"","107","5 - Deve permitir cadastrar produto sem estoque","","2026-08-11","passed","2026-08-11","","CT-API-001 - Cadastro de Produtos","",""
"","91","1 - Deve excluir um produto com sucesso","","2026-08-11","passed","2026-08-11","","CT-API-006 - Excluir Produto","",""
"","100","1 - Deve cadastrar um produto com sucesso","","2026-08-11","passed","2026-08-11","","CT-API-001 - Cadastro de Produtos","",""
"","540","5 - Deve validar email obrigatório","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","107","3 - Nenhum valor antigo deve permanecer após a atualização","","2026-08-11","passed","2026-08-11","","CT-API-005 - Validar Atualização do Produto","",""
"","816","6 - Deve validar senha obrigatória","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","200","3 - Não deve permitir cadastrar produto com nome duplicado","","2026-08-11","passed","2026-08-11","","CT-API-001 - Cadastro de Produtos","",""
"","112","CT-API-001 - Deve criar um novo usuário","","2026-08-11","passed","2026-08-11","","Cadastro de usuário com e-mail dinâmico","",""
"","106","2 - Deve localizar o produto pelo nome","","2026-08-11","passed","2026-08-11","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","107","CT-API-011 - Deve retornar 400 quando o usuário não existir","","2026-08-11","passed","2026-08-11","","Buscar usuário inexistente","",""
"","1084","3 - Deve informar senha incorreta","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","96","1 - Deve consultar o produto atualizado","","2026-08-11","passed","2026-08-11","","CT-API-005 - Validar Atualização do Produto","",""
"","295","CT-API-005 - Deve atualizar apenas o e-mail de um usuário existente mantendo o mesmo _id","","2026-08-11","failed","2026-08-11","","Atualizar usuário com PATCH","",""
"","89","1 - Deve confirmar que o produto foi removido com sucesso","","2026-08-11","passed","2026-08-11","","CT-API-007 - Validar Exclusão do Produto","",""
"","115","CT-API-003 - Deve retornar mensagem de validação para ID inválido","","2026-08-11","passed","2026-08-11","","Buscar usuário com ID inválido","",""
"","119","CT-API-002 - Deve realizar login com sucesso","","2026-08-11","passed","2026-08-11","","Login de usuário","",""
"","1205","2 - Deve informar que o usuário não foi encontrado","","2026-08-11","passed","2026-08-11","","CT-UI-002 - Login de usuário","",""
"","285","CT-API-007 - Deve excluir um usuário e validar que ele não existe mais","","2026-08-11","passed","2026-08-11","","Excluir Usuário (DELETE)","",""
"","112","2 - Não deve permitir cadastro sem token","","2026-08-11","passed","2026-08-11","","CT-API-001 - Cadastro de Produtos","",""
"","199","CT-API-010 - Deve criar usuário e rejeitar segundo cadastro com e-mail duplicado","","2026-08-11","passed","2026-08-11","","CT-API-010 - Cadastro de Usuário com E-mail Duplicado","",""
"","106","2 - O ID excluído não deve retornar nenhum registro válido","","2026-08-11","passed","2026-08-11","","CT-API-007 - Validar Exclusão do Produto","",""
"","113","Deve rejeitar login - E-mail inválido","","2026-08-11","passed","2026-08-11","","CT-API-009 - Login inválido","",""
"","104","4 - Os dados do produto localizado devem corresponder ao cadastro","","2026-08-11","passed","2026-08-11","","CT-API-003 - Listar Produtos e Localizar um Produto","",""
"","104","4 - Não deve permitir preço negativo","","2026-08-11","passed","2026-08-11","","CT-API-001 - Cadastro de Produtos","",""
"","206","CT-API-001.2 - Cadastro com campos vazios","","2026-08-11","failed","2026-08-11","","Cadastro de usuário","",""
